,illumina_probe_id
43771,cg24520070
43772,cg24520479
43773,cg24520800
43774,cg24520862
43775,cg24522076
43776,cg24522654
43777,cg24523000
43778,cg24523456
43779,cg24523758
43780,cg24524285
43781,cg24524435
43782,cg24525138
43783,cg24525573
43784,cg24526899
43785,cg24527001
43786,cg24527008
43787,cg24528350
43788,cg24528447
43789,cg24528523
43790,cg24529858
43791,cg24530250
43792,cg24530795
43793,cg24531534
43794,cg24531955
43795,cg24532083
43796,cg24532476
43797,cg24532669
43798,cg24533311
43799,cg24534743
43800,cg24535439
43801,cg24535475
43802,cg24535573
43803,cg24536349
43804,cg24536689
43805,cg24536782
43806,cg24536827
43807,cg24539517
43808,cg24540678
43809,cg24541193
43810,cg24541550
43811,cg24542714
43812,cg24543400
43813,cg24543696
43814,cg24543939
43815,cg24544082
43816,cg24545125
43817,cg24545967
43818,cg24546463
43819,cg24546622
43820,cg24546942
43821,cg24547622
43822,cg24547948
43823,cg24548817
43824,cg24549085
43825,cg24549608
43826,cg24550026
43827,cg24550149
43828,cg24550933
43829,cg24552431
43830,cg24552529
43831,cg24553417
43832,cg24553673
43833,cg24555600
43834,cg24555656
43835,cg24556026
43836,cg24556382
43837,cg24558204
43838,cg24559073
43839,cg24559796
43840,cg24560809
43841,cg24560920
43842,cg24561305
43843,cg24561419
43844,cg24562819
43845,cg24563094
43846,cg24565274
43847,cg24566261
43848,cg24566400
43849,cg24567424
43850,cg24568646
43851,cg24569831
43852,cg24573310
43853,cg24573501
43854,cg24574111
43855,cg24574692
43856,cg24574793
43857,cg24574963
43858,cg24575128
43859,cg24575275
43860,cg24576270
43861,cg24576425
43862,cg24576735
43863,cg24577137
43864,cg24577455
43865,cg24578857
43866,cg24579896
43867,cg24580001
43868,cg24580056
43869,cg24580185
43870,cg24580526
43871,cg24580782
43872,cg24585377
43873,cg24585690
43874,cg24585803
43875,cg24586039
43876,cg24586205
43877,cg24587080
43878,cg24587268
43879,cg24588599
43880,cg24589459
43881,cg24590452
43882,cg24591105
43883,cg24591300
43884,cg24592207
43885,cg24592364
43886,cg24592500
43887,cg24593138
43888,cg24593372
43889,cg24593475
43890,cg24594504
43891,cg24594997
43892,cg24595152
43893,cg24595510
43894,cg24595580
43895,cg24595606
43896,cg24595957
43897,cg24596116
43898,cg24596472
43899,cg24597363
43900,cg24597825
43901,cg24597862
43902,cg24599065
43903,cg24601055
43904,cg24601559
43905,cg24601716
43906,cg24602243
43907,cg24603464
43908,cg24603941
43909,cg24604013
43910,cg24605338
43911,cg24606773
43912,cg24607398
43913,cg24607535
43914,cg24608218
43915,cg24608308
43916,cg24608504
43917,cg24611631
43918,cg24611970
43919,cg24612198
43920,cg24613050
43921,cg24613080
43922,cg24613957
43923,cg24615044
43924,cg24615251
43925,cg24616461
43926,cg24616736
43927,cg24618244
43928,cg24618413
43929,cg24618716
43930,cg24619694
43931,cg24620463
43932,cg24620905
43933,cg24621042
43934,cg24621354
43935,cg24621437
43936,cg24623271
43937,cg24623694
43938,cg24624841
43939,cg24625128
43940,cg24625388
43941,cg24626756
43942,cg24626923
43943,cg24627299
43944,cg24627900
43945,cg24628310
43946,cg24628744
43947,cg24631162
43948,cg24631950
43949,cg24632582
43950,cg24632873
43951,cg24633242
43952,cg24633312
43953,cg24633390
43954,cg24633648
43955,cg24633978
43956,cg24634471
43957,cg24635112
43958,cg24635860
43959,cg24635866
43960,cg24636368
43961,cg24636477
43962,cg24637035
43963,cg24637308
43964,cg24637364
43965,cg24638647
43966,cg24638828
43967,cg24639679
43968,cg24641352
43969,cg24642169
43970,cg24642468
43971,cg24642516
43972,cg24642523
43973,cg24642820
43974,cg24643262
43975,cg24643393
43976,cg24645214
43977,cg24645221
43978,cg24645671
43979,cg24646414
43980,cg24646513
43981,cg24648061
43982,cg24649346
43983,cg24649641
43984,cg24650353
43985,cg24650394
43986,cg24650501
43987,cg24651706
43988,cg24652271
43989,cg24652615
43990,cg24652919
43991,cg24653181
43992,cg24654547
43993,cg24657313
43994,cg24657817
43995,cg24658899
43996,cg24659054
43997,cg24659858
43998,cg24660086
43999,cg24661168
44000,cg24661752
44001,cg24661860
44002,cg24662718
44003,cg24662961
44004,cg24663206
44005,cg24663315
44006,cg24664861
44007,cg24664957
44008,cg24665113
44009,cg24665265
44010,cg24667575
44011,cg24667736
44012,cg24668150
44013,cg24670552
44014,cg24670715
44015,cg24671734
44016,cg24672833
44017,cg24673101
44018,cg24673765
44019,cg24674220
44020,cg24674269
44021,cg24674703
44022,cg24675098
44023,cg24675998
44024,cg24676071
44025,cg24676384
44026,cg24677780
44027,cg24678320
44028,cg24678429
44029,cg24678767
44030,cg24679082
44031,cg24679890
44032,cg24680439
44033,cg24680586
44034,cg24680602
44035,cg24680924
44036,cg24681208
44037,cg24681307
44038,cg24681499
44039,cg24682149
44040,cg24682723
44041,cg24683061
44042,cg24683222
44043,cg24683623
44044,cg24684348
44045,cg24685755
44046,cg24686224
44047,cg24686358
44048,cg24686542
44049,cg24686551
44050,cg24687051
44051,cg24687335
44052,cg24687764
44053,cg24687805
44054,cg24688248
44055,cg24688690
44056,cg24689026
44057,cg24690071
44058,cg24690314
44059,cg24690709
44060,cg24690731
44061,cg24691255
44062,cg24691453
44063,cg24691461
44064,cg24691578
44065,cg24691891
44066,cg24692716
44067,cg24693053
44068,cg24693368
44069,cg24693620
44070,cg24693803
44071,cg24693909
44072,cg24694018
44073,cg24694549
44074,cg24697184
44075,cg24697329
44076,cg24697682
44077,cg24698211
44078,cg24698622
44079,cg24699021
44080,cg24699296
44081,cg24701772
44082,cg24701794
44083,cg24702341
44084,cg24702826
44085,cg24703717
44086,cg24704287
44087,cg24705286
44088,cg24705426
44089,cg24707200
44090,cg24707688
44091,cg24709471
44092,cg24709951
44093,cg24710073
44094,cg24710320
44095,cg24710503
44096,cg24710655
44097,cg24710886
44098,cg24711224
44099,cg24711306
44100,cg24711336
44101,cg24711407
44102,cg24711626
44103,cg24712395
44104,cg24712501
44105,cg24713080
44106,cg24713204
44107,cg24714606
44108,cg24715106
44109,cg24715245
44110,cg24715680
44111,cg24715735
44112,cg24718197
44113,cg24718722
44114,cg24719005
44115,cg24719321
44116,cg24719575
44117,cg24719601
44118,cg24719910
44119,cg24719984
44120,cg24720008
44121,cg24721899
44122,cg24721916
44123,cg24721964
44124,cg24723331
44125,cg24723883
44126,cg24724428
44127,cg24724583
44128,cg24725263
44129,cg24727122
44130,cg24727182
44131,cg24727203
44132,cg24727216
44133,cg24727480
44134,cg24727568
44135,cg24728008
44136,cg24728447
44137,cg24730207
44138,cg24731756
44139,cg24733384
44140,cg24733624
44141,cg24734575
44142,cg24735226
44143,cg24735489
44144,cg24735937
44145,cg24736734
44146,cg24737761
44147,cg24737900
44148,cg24738006
44149,cg24738036
44150,cg24738611
44151,cg24739326
44152,cg24740647
44153,cg24740922
44154,cg24741068
44155,cg24741609
44156,cg24742520
44157,cg24743156
44158,cg24743283
44159,cg24743310
44160,cg24744014
44161,cg24744425
44162,cg24744459
44163,cg24745495
44164,cg24745738
44165,cg24746726
44166,cg24746938
44167,cg24747122
44168,cg24747396
44169,cg24748294
44170,cg24748621
44171,cg24749265
44172,cg24749970
44173,cg24750391
44174,cg24750513
44175,cg24751129
44176,cg24751284
44177,cg24751648
44178,cg24753662
44179,cg24753998
44180,cg24754154
44181,cg24754277
44182,cg24755459
44183,cg24757159
44184,cg24757533
44185,cg24757978
44186,cg24758027
44187,cg24759821
44188,cg24760467
44189,cg24761525
44190,cg24762231
44191,cg24762359
44192,cg24762437
44193,cg24765005
44194,cg24765079
44195,cg24765446
44196,cg24765748
44197,cg24767315
44198,cg24768561
44199,cg24769045
44200,cg24769355
44201,cg24770649
44202,cg24770850
44203,cg24771152
44204,cg24771804
44205,cg24772920
44206,cg24773560
44207,cg24774956
44208,cg24776019
44209,cg24776142
44210,cg24777065
44211,cg24777351
44212,cg24777399
44213,cg24777762
44214,cg24777950
44215,cg24778383
44216,cg24779015
44217,cg24779040
44218,cg24779941
44219,cg24781100
44220,cg24782497
44221,cg24782772
44222,cg24783624
44223,cg24783979
44224,cg24786875
44225,cg24788483
44226,cg24789424
44227,cg24789467
44228,cg24790184
44229,cg24790356
44230,cg24790419
44231,cg24790801
44232,cg24791428
44233,cg24791546
44234,cg24791666
44235,cg24792272
44236,cg24792360
44237,cg24792682
44238,cg24792749
44239,cg24793470
44240,cg24793903
44241,cg24794228
44242,cg24794433
44243,cg24794531
44244,cg24794734
44245,cg24794758
44246,cg24794992
44247,cg24795903
44248,cg24796403
44249,cg24797830
44250,cg24798047
44251,cg24800175
44252,cg24800754
44253,cg24800810
44254,cg24800887
44255,cg24801230
44256,cg24804707
44257,cg24804768
44258,cg24805239
44259,cg24805411
44260,cg24807169
44261,cg24807354
44262,cg24807547
44263,cg24807850
44264,cg24807889
44265,cg24808280
44266,cg24808674
44267,cg24809269
44268,cg24809529
44269,cg24809640
44270,cg24809768
44271,cg24809973
44272,cg24810917
44273,cg24811864
44274,cg24812103
44275,cg24812167
44276,cg24812523
44277,cg24815853
44278,cg24815934
44279,cg24816460
44280,cg24816866
44281,cg24817257
44282,cg24817430
44283,cg24818418
44284,cg24818434
44285,cg24818699
44286,cg24818939
44287,cg24820250
44288,cg24820508
44289,cg24820809
44290,cg24821554
44291,cg24822446
44292,cg24823082
44293,cg24823679
44294,cg24823993
44295,cg24824266
44296,cg24824686
44297,cg24824840
44298,cg24825722
44299,cg24826645
44300,cg24826745
44301,cg24826812
44302,cg24827600
44303,cg24828151
44304,cg24829483
44305,cg24830730
44306,cg24830898
44307,cg24831179
44308,cg24831427
44309,cg24832140
44310,cg24832428
44311,cg24833277
44312,cg24834659
44313,cg24834740
44314,cg24834889
44315,cg24835159
44316,cg24836175
44317,cg24836583
44318,cg24838010
44319,cg24838316
44320,cg24838345
44321,cg24838825
44322,cg24840099
44323,cg24841244
44324,cg24843346
44325,cg24843380
44326,cg24843474
44327,cg24843609
44328,cg24844534
44329,cg24844545
44330,cg24844608
44331,cg24845165
44332,cg24845207
44333,cg24847163
44334,cg24847230
44335,cg24847572
44336,cg24847829
44337,cg24848035
44338,cg24848615
44339,cg24849633
44340,cg24849648
44341,cg24851490
44342,cg24851513
44343,cg24851651
44344,cg24851854
44345,cg24851859
44346,cg24852661
44347,cg24853724
44348,cg24854010
44349,cg24855780
44350,cg24856658
44351,cg24856726
44352,cg24856732
44353,cg24857117
44354,cg24857560
44355,cg24858591
44356,cg24859228
44357,cg24859236
44358,cg24859433
44359,cg24860169
44360,cg24860534
44361,cg24861272
44362,cg24861866
44363,cg24862483
44364,cg24863152
44365,cg24863335
44366,cg24863802
44367,cg24864161
44368,cg24864241
44369,cg24864399
44370,cg24866418
44371,cg24866700
44372,cg24867501
44373,cg24868271
44374,cg24869272
44375,cg24869815
44376,cg24870273
44377,cg24870391
44378,cg24871743
44379,cg24872117
44380,cg24873093
44381,cg24874111
44382,cg24874254
44383,cg24875593
44384,cg24877842
44385,cg24878051
44386,cg24878115
44387,cg24879335
44388,cg24879595
44389,cg24880701
44390,cg24880821
44391,cg24881209
44392,cg24881334
44393,cg24881834
44394,cg24882332
44395,cg24882673
44396,cg24883276
44397,cg24883732
44398,cg24883742
44399,cg24884142
44400,cg24884420
44401,cg24884703
44402,cg24885417
44403,cg24886257
44404,cg24886748
44405,cg24887211
44406,cg24888049
44407,cg24888621
44408,cg24889744
44409,cg24890043
44410,cg24890286
44411,cg24890446
44412,cg24890964
44413,cg24891133
44414,cg24892069
44415,cg24892074
44416,cg24892510
44417,cg24894783
44418,cg24895052
44419,cg24896109
44420,cg24897320
44421,cg24898753
44422,cg24898863
44423,cg24898914
44424,cg24899545
44425,cg24899750
44426,cg24901042
44427,cg24902339
44428,cg24902842
44429,cg24903376
44430,cg24903497
44431,cg24904765
44432,cg24905739
44433,cg24906202
44434,cg24906819
44435,cg24906992
44436,cg24907852
44437,cg24908166
44438,cg24908499
44439,cg24908814
44440,cg24909445
44441,cg24909466
44442,cg24909548
44443,cg24909660
44444,cg24909737
44445,cg24909975
44446,cg24910675
44447,cg24911803
44448,cg24911837
44449,cg24912023
44450,cg24913868
44451,cg24914185
44452,cg24914860
44453,cg24916177
44454,cg24916358
44455,cg24917645
44456,cg24919884
44457,cg24919972
44458,cg24920126
44459,cg24920358
44460,cg24921089
44461,cg24921221
44462,cg24921858
44463,cg24921943
44464,cg24922045
44465,cg24923526
44466,cg24923931
44467,cg24924577
44468,cg24924631
44469,cg24924779
44470,cg24924936
44471,cg24925526
44472,cg24926042
44473,cg24926276
44474,cg24927800
44475,cg24927841
44476,cg24927890
44477,cg24928161
44478,cg24928378
44479,cg24928687
44480,cg24929737
44481,cg24929834
44482,cg24930915
44483,cg24931094
44484,cg24931632
44485,cg24931658
44486,cg24931882
44487,cg24932457
44488,cg24932585
44489,cg24933060
44490,cg24934431
44491,cg24935900
44492,cg24936095
44493,cg24936630
44494,cg24936695
44495,cg24937126
44496,cg24937706
44497,cg24937727
44498,cg24938727
44499,cg24938830
44500,cg24939194
44501,cg24939196
44502,cg24939733
44503,cg24940967
44504,cg24941342
44505,cg24941797
44506,cg24942416
44507,cg24946133
44508,cg24946408
44509,cg24946597
44510,cg24947394
44511,cg24947764
44512,cg24948406
44513,cg24949049
44514,cg24949344
44515,cg24949488
44516,cg24950222
44517,cg24951114
44518,cg24951335
44519,cg24951886
44520,cg24952640
44521,cg24953596
44522,cg24954207
44523,cg24954967
44524,cg24956391
44525,cg24956866
44526,cg24957950
44527,cg24958765
44528,cg24959428
44529,cg24960291
44530,cg24960947
44531,cg24964103
44532,cg24964368
44533,cg24964466
44534,cg24965479
44535,cg24965984
44536,cg24966460
44537,cg24966702
44538,cg24966958
44539,cg24967811
44540,cg24968336
44541,cg24968786
44542,cg24971490
44543,cg24971873
44544,cg24973755
44545,cg24973993
44546,cg24974130
44547,cg24974477
44548,cg24974704
44549,cg24974982
44550,cg24975564
44551,cg24975769
44552,cg24975842
44553,cg24976080
44554,cg24977027
44555,cg24977709
44556,cg24979630
44557,cg24980458
44558,cg24980583
44559,cg24980653
44560,cg24981018
44561,cg24983189
44562,cg24983752
44563,cg24983959
44564,cg24986572
44565,cg24987170
44566,cg24987706
44567,cg24989962
44568,cg24990317
44569,cg24990612
44570,cg24991452
44571,cg24994350
44572,cg24995240
44573,cg24995381
44574,cg24995798
44575,cg24995836
44576,cg24996179
44577,cg24996282
44578,cg24996482
44579,cg24996758
44580,cg24996979
44581,cg24997562
44582,cg24997944
44583,cg24998527
44584,cg24999727
44585,cg24999924
44586,cg25001102
44587,cg25001190
44588,cg25003924
44589,cg25004427
44590,cg25004840
44591,cg25004981
44592,cg25006194
44593,cg25006823
44594,cg25007250
44595,cg25007680
44596,cg25007705
44597,cg25008614
44598,cg25009327
44599,cg25010118
44600,cg25011395
44601,cg25012185
44602,cg25012919
44603,cg25013053
44604,cg25013095
44605,cg25013838
44606,cg25013852
44607,cg25014318
44608,cg25015038
44609,cg25015371
44610,cg25017777
44611,cg25017837
44612,cg25018329
44613,cg25018755
44614,cg25018881
44615,cg25019722
44616,cg25020204
44617,cg25020459
44618,cg25020550
44619,cg25020850
44620,cg25021247
44621,cg25022327
44622,cg25023057
44623,cg25023245
44624,cg25023596
44625,cg25023829
44626,cg25023941
44627,cg25023994
44628,cg25024734
44629,cg25025181
44630,cg25025545
44631,cg25025966
44632,cg25026013
44633,cg25026529
44634,cg25026754
44635,cg25027125
44636,cg25027167
44637,cg25027501
44638,cg25028542
44639,cg25029657
44640,cg25030018
44641,cg25030888
44642,cg25031476
44643,cg25031824
44644,cg25032094
44645,cg25032595
44646,cg25033144
44647,cg25033990
44648,cg25033993
44649,cg25034557
44650,cg25037274
44651,cg25038082
44652,cg25040733
44653,cg25040783
44654,cg25041148
44655,cg25041439
44656,cg25042226
44657,cg25042789
44658,cg25043050
44659,cg25043279
44660,cg25044651
44661,cg25044876
44662,cg25045893
44663,cg25046651
44664,cg25047001
44665,cg25047056
44666,cg25047102
44667,cg25047306
44668,cg25047378
44669,cg25048564
44670,cg25050026
44671,cg25050392
44672,cg25050565
44673,cg25051529
44674,cg25051948
44675,cg25053301
44676,cg25053891
44677,cg25053900
44678,cg25054311
44679,cg25055403
44680,cg25055477
44681,cg25057743
44682,cg25058957
44683,cg25059436
44684,cg25059792
44685,cg25059899
44686,cg25060573
44687,cg25061755
44688,cg25063165
44689,cg25063710
44690,cg25064552
44691,cg25066772
44692,cg25066857
44693,cg25067197
44694,cg25068347
44695,cg25068445
44696,cg25070010
44697,cg25070480
44698,cg25070637
44699,cg25072179
44700,cg25072666
44701,cg25073093
44702,cg25073708
44703,cg25074794
44704,cg25075069
44705,cg25075684
44706,cg25076881
44707,cg25076959
44708,cg25077654
44709,cg25077752
44710,cg25077868
44711,cg25078444
44712,cg25078813
44713,cg25079915
44714,cg25081106
44715,cg25082710
44716,cg25083781
44717,cg25084220
44718,cg25084393
44719,cg25084525
44720,cg25084760
44721,cg25084878
44722,cg25085925
44723,cg25086702
44724,cg25087423
44725,cg25087851
44726,cg25088758
44727,cg25088874
44728,cg25089231
44729,cg25090514
44730,cg25092328
44731,cg25092540
44732,cg25093045
44733,cg25094569
44734,cg25094927
44735,cg25095032
44736,cg25095380
44737,cg25095518
44738,cg25095612
44739,cg25095814
44740,cg25095951
44741,cg25096582
44742,cg25096745
44743,cg25097436
44744,cg25097946
44745,cg25098095
44746,cg25099490
44747,cg25100871
44748,cg25101056
44749,cg25101936
44750,cg25103161
44751,cg25103286
44752,cg25103337
44753,cg25103417
44754,cg25103772
44755,cg25103895
44756,cg25104397
44757,cg25104511
44758,cg25104637
44759,cg25105522
44760,cg25106358
44761,cg25106814
44762,cg25107791
44763,cg25107978
44764,cg25109396
44765,cg25109721
44766,cg25110234
44767,cg25110782
44768,cg25111781
44769,cg25112044
44770,cg25112191
44771,cg25114611
44772,cg25114913
44773,cg25117362
44774,cg25117600
44775,cg25117976
44776,cg25118574
44777,cg25119415
44778,cg25121437
44779,cg25122000
44780,cg25122941
44781,cg25123470
44782,cg25124030
44783,cg25124223
44784,cg25124276
44785,cg25124300
44786,cg25124433
44787,cg25124605
44788,cg25124943
44789,cg25125298
44790,cg25125453
44791,cg25125652
44792,cg25126052
44793,cg25126812
44794,cg25127692
44795,cg25127732
44796,cg25130333
44797,cg25130381
44798,cg25131632
44799,cg25131727
44800,cg25132078
44801,cg25132241
44802,cg25132536
44803,cg25133016
44804,cg25133685
44805,cg25133753
44806,cg25133951
44807,cg25134071
44808,cg25134647
44809,cg25135018
44810,cg25135333
44811,cg25135457
44812,cg25136045
44813,cg25136687
44814,cg25136988
44815,cg25137372
44816,cg25137968
44817,cg25138553
44818,cg25138936
44819,cg25139229
44820,cg25139619
44821,cg25139649
44822,cg25140190
44823,cg25140370
44824,cg25140501
44825,cg25140783
44826,cg25141133
44827,cg25141490
44828,cg25141674
44829,cg25141720
44830,cg25141995
44831,cg25142416
44832,cg25142500
44833,cg25143508
44834,cg25143652
44835,cg25144111
44836,cg25144135
44837,cg25145670
44838,cg25145687
44839,cg25145765
44840,cg25148589
44841,cg25149155
44842,cg25150953
44843,cg25151295
44844,cg25151806
44845,cg25152348
44846,cg25152631
44847,cg25152942
44848,cg25153266
44849,cg25153340
44850,cg25153741
44851,cg25153755
44852,cg25153824
44853,cg25154482
44854,cg25156443
44855,cg25156485
44856,cg25157408
44857,cg25157472
44858,cg25158266
44859,cg25159539
44860,cg25159610
44861,cg25159668
44862,cg25161912
44863,cg25162301
44864,cg25162533
